timestamp_utc,plant_id,source_tag,temperature_c,pressure_kpa,airflow_m3_h,co2_in_ppm,co2_out_ppm,fan_power_kw,capture_rate_kg_h
2026-09-02T08:35:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.08,102.36,4641.68,420.49,245.76,33.24,1.59
2026-09-02T08:40:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.91,101.24,4938.17,429.72,257.02,33.8,1.672
2026-09-02T08:45:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.55,100.38,5349.18,428.55,240.97,32.99,1.967
2026-09-02T08:50:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.42,100.69,4674.45,416.84,239.27,37.75,1.627
2026-09-02T08:55:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.66,101.07,4684.45,428.37,251.36,32.18,1.625
2026-09-02T09:00:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.57,100.57,5092.2,422.33,236.31,33.23,1.857
2026-09-02T09:05:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.26,102.04,4562.56,415.44,225.5,33.12,1.699
2026-09-02T09:10:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.13,101.2,4762.35,433.7,250.35,35.83,1.711
2026-09-02T09:15:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.48,101.57,5087.0,421.35,229.82,35.7,1.91
2026-09-02T09:20:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.57,101.79,4797.44,427.75,265.86,32.8,1.522
2026-09-02T09:25:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.09,100.83,4683.04,429.64,248.73,34.51,1.661
2026-09-02T09:30:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.19,101.02,4685.75,428.25,240.1,35.87,1.728
2026-09-02T09:35:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.5,101.43,4989.64,416.37,249.21,34.71,1.635
2026-09-02T09:40:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,21.77,100.96,4509.58,416.28,228.32,37.78,1.661
2026-09-02T09:45:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.03,101.29,5184.7,422.98,230.95,34.93,1.951
2026-09-02T09:50:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,21.91,100.17,5261.06,420.01,253.06,35.23,1.722
2026-09-02T09:55:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.34,101.2,5242.52,431.38,248.06,32.68,1.884
2026-09-02T10:00:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.07,101.96,5323.28,421.8,231.04,32.25,1.99
2026-09-02T10:05:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.09,101.41,5489.78,415.46,227.25,36.51,2.025
2026-09-02T10:10:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.99,102.5,4949.73,421.37,231.05,34.63,1.846
2026-09-02T10:15:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.47,101.96,4736.95,432.46,247.02,34.1,1.722
2026-09-02T10:20:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.05,101.62,4665.98,416.34,253.69,33.24,1.487
2026-09-02T10:25:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,21.8,100.94,4781.09,425.93,254.55,36.22,1.606
2026-09-02T10:30:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.95,100.74,5358.02,436.65,245.43,32.57,2.008
2026-09-02T10:35:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.31,101.99,5418.77,436.82,237.32,32.76,2.119
2026-09-02T10:40:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.83,100.7,5211.39,432.88,239.75,36.06,1.973
2026-09-02T10:45:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.95,101.49,4768.72,422.94,247.34,35.8,1.641
2026-09-02T10:50:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.9,100.32,5015.61,419.68,225.1,34.21,1.913
2026-09-02T10:55:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.25,100.89,4502.47,431.58,240.27,36.39,1.688
2026-09-02T11:00:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.79,101.69,4858.22,414.52,238.99,33.31,1.671
2026-09-02T11:05:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.65,100.61,4768.54,432.88,258.09,35.47,1.634
2026-09-02T11:10:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.33,101.26,4843.74,429.38,268.43,32.6,1.528
2026-09-02T11:15:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.42,101.2,4624.24,433.58,254.02,32.0,1.627
2026-09-02T11:20:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.29,100.59,5188.59,416.17,235.13,32.95,1.841
2026-09-02T11:25:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.16,100.76,5154.59,419.01,248.4,37.42,1.724
2026-09-02T11:30:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.33,101.05,4805.51,429.79,260.7,35.93,1.593
2026-09-02T11:35:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.02,100.1,4976.81,416.18,252.78,36.08,1.594
2026-09-02T11:40:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,21.55,101.77,5317.11,436.72,256.69,32.79,1.876
2026-09-02T11:45:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,21.85,101.02,5230.76,415.46,248.72,37.29,1.709
2026-09-02T11:50:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.19,101.96,5253.16,416.2,220.88,32.86,2.011
2026-09-02T11:55:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.15,100.12,5150.02,423.56,236.24,35.77,1.891
2026-09-02T12:00:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.26,101.09,5186.57,433.64,269.43,32.6,1.669
2026-09-02T12:05:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.26,101.51,4884.03,436.12,261.04,32.84,1.676
2026-09-02T12:10:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.88,100.3,5053.4,427.4,243.29,36.67,1.824
2026-09-02T12:15:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.95,102.13,5158.41,420.24,242.99,35.06,1.792
2026-09-02T12:20:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.24,100.81,4554.57,434.55,232.28,34.97,1.806
2026-09-02T12:25:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.06,101.3,5093.93,425.68,226.56,37.92,1.988
2026-09-02T12:30:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.17,100.42,5360.81,426.64,253.19,36.1,1.822
2026-09-02T12:35:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.31,102.39,5270.37,413.4,257.65,33.57,1.609
2026-09-02T12:40:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,21.7,100.25,5289.29,425.16,241.13,35.01,1.908
2026-09-02T12:45:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.58,101.78,4582.43,425.88,242.07,33.66,1.651
2026-09-02T12:50:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.05,101.33,4703.2,432.39,249.21,34.34,1.689
2026-09-02T12:55:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.67,102.1,5181.06,414.59,232.22,36.38,1.852
2026-09-02T13:00:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.73,100.24,4586.21,423.43,247.56,35.65,1.581
2026-09-02T13:05:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.05,101.88,5240.66,415.87,232.56,36.21,1.883
2026-09-02T13:10:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.32,102.39,5023.01,431.79,240.91,33.0,1.879
2026-09-02T13:15:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.13,101.97,4768.76,434.27,240.09,32.18,1.815
2026-09-02T13:20:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.54,100.75,4563.87,430.1,246.16,32.46,1.645
2026-09-02T13:25:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.78,100.96,4999.61,426.61,253.08,33.53,1.7
2026-09-02T13:30:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.01,101.48,5222.78,418.48,242.35,32.26,1.803
2026-09-02T13:35:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.81,100.69,4971.76,422.19,259.64,37.59,1.584
2026-09-02T13:40:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.79,101.43,5413.95,430.78,253.32,33.93,1.883
2026-09-02T13:45:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.58,101.83,4771.26,414.87,245.9,35.01,1.58
2026-09-02T13:50:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.01,100.53,5304.34,436.55,233.38,32.41,2.112
2026-09-02T13:55:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.83,100.78,5344.85,420.86,241.86,32.05,1.875
2026-09-02T14:00:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.5,101.45,4803.91,427.95,249.75,35.55,1.678
2026-09-02T14:05:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.97,101.95,4695.42,434.61,240.75,33.47,1.784
2026-09-02T14:10:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,21.53,101.08,4733.0,421.31,230.06,37.26,1.774
2026-09-02T14:15:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.25,100.1,5157.3,433.38,241.51,32.62,1.939
2026-09-02T14:20:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.15,100.67,4992.03,414.44,219.78,36.27,1.905
2026-09-02T14:25:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,21.97,102.31,5397.29,425.47,238.23,34.23,1.981
2026-09-02T14:30:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.37,100.3,4595.58,416.2,228.08,32.45,1.694
2026-09-02T14:35:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.34,101.14,5464.22,418.68,252.84,33.89,1.776
2026-09-02T14:40:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.5,101.78,5235.35,420.63,253.56,32.45,1.714
2026-09-02T14:45:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.51,101.97,5084.71,416.73,255.69,34.8,1.605
2026-09-02T14:50:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.53,101.39,5464.63,417.98,250.44,33.59,1.794
2026-09-02T14:55:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.1,100.48,5186.05,432.83,242.52,32.24,1.934
2026-09-02T15:00:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.68,100.89,4591.21,418.96,249.04,35.08,1.529
2026-09-02T15:05:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.89,100.72,5490.68,413.75,243.93,34.71,1.828
2026-09-02T15:10:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.24,100.7,4962.04,432.29,266.3,32.07,1.614
2026-09-02T15:15:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.65,102.46,4630.72,432.77,256.53,35.78,1.6
2026-09-02T15:20:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.72,101.5,4758.82,432.51,271.54,32.39,1.501
2026-09-02T15:25:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.01,101.16,4628.79,434.72,237.82,33.99,1.786
2026-09-02T15:30:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,21.71,101.21,4667.99,426.77,233.8,34.37,1.766
2026-09-02T15:35:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,21.65,101.74,4672.81,418.15,255.61,33.68,1.489
2026-09-02T15:40:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.92,100.18,5119.18,418.9,251.54,34.47,1.679
2026-09-02T15:45:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.25,100.25,4779.78,416.29,253.96,37.31,1.521
2026-09-02T15:50:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.13,101.61,5302.17,432.08,229.46,36.69,2.106
2026-09-02T15:55:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.3,101.41,4984.68,434.9,252.14,34.33,1.786
2026-09-02T16:00:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.4,100.87,4719.02,434.5,239.91,32.35,1.8
2026-09-02T16:05:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.46,101.37,5266.84,436.99,232.74,32.6,2.108
2026-09-02T16:10:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.78,100.74,5316.29,435.01,271.63,37.98,1.702
2026-09-02T16:15:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.6,102.13,5297.39,421.52,230.18,37.07,1.987
2026-09-02T16:20:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.38,101.52,5306.21,429.74,231.46,32.17,2.062
2026-09-02T16:25:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.0,102.37,5063.61,426.51,260.68,37.93,1.646
2026-09-02T16:30:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.91,101.28,4809.05,424.77,263.77,33.4,1.518
2026-09-02T16:35:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.59,101.36,4500.68,435.03,265.3,32.78,1.497
2026-09-02T16:40:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.08,102.31,5344.28,420.77,264.16,35.52,1.64
2026-09-02T16:45:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.09,101.96,5346.48,433.66,231.55,34.24,2.118
2026-09-02T16:50:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.21,101.05,4601.03,420.24,259.02,32.95,1.454
2026-09-02T16:55:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.24,102.0,5460.66,428.58,262.54,37.81,1.777
2026-09-02T17:00:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.97,102.33,5286.99,418.36,238.93,33.05,1.859
2026-09-02T17:05:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.03,101.75,4627.35,430.49,230.37,37.69,1.815
2026-09-02T17:10:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.46,102.49,5465.18,413.78,235.75,37.53,1.907
2026-09-02T17:15:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.34,100.63,5065.55,435.48,268.23,36.47,1.661
2026-09-02T17:20:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.69,102.46,4667.89,434.25,269.72,36.25,1.505
2026-09-02T17:25:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.7,102.23,4946.63,419.37,253.74,32.41,1.606
2026-09-02T17:30:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.78,100.36,4501.28,422.26,235.09,37.81,1.651
2026-09-02T17:35:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.92,101.28,4878.71,426.1,264.12,34.88,1.549
2026-09-02T17:40:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.82,101.66,5187.16,416.9,259.58,37.07,1.6
2026-09-02T17:45:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.97,100.86,5451.66,414.78,254.26,34.25,1.715
2026-09-02T17:50:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.16,101.41,5398.12,415.23,236.93,35.68,1.887
2026-09-02T17:55:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.91,100.17,5442.44,416.96,225.59,32.94,2.041
2026-09-02T18:00:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.01,100.59,4689.98,429.73,239.7,36.38,1.747
2026-09-02T18:05:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.83,100.78,4737.55,414.19,237.26,37.04,1.643
2026-09-02T18:10:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.27,100.97,4927.61,420.07,236.83,35.6,1.77
2026-09-02T18:15:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.5,100.16,4670.83,420.0,261.16,37.06,1.454
2026-09-02T18:20:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.04,101.05,4989.1,428.86,266.28,35.26,1.59
2026-09-02T18:25:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.42,102.23,4869.4,423.7,255.77,34.79,1.603
2026-09-02T18:30:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.63,100.74,4561.64,431.05,242.79,32.51,1.683
2026-09-02T18:35:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.22,101.4,5470.71,427.15,245.46,37.04,1.948
2026-09-02T18:40:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.59,101.1,5035.51,433.81,252.7,37.29,1.787
2026-09-02T18:45:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.88,100.29,5402.78,430.14,249.39,37.4,1.914
2026-09-02T18:50:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.5,101.73,5120.27,415.89,230.52,33.04,1.86
2026-09-02T18:55:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.42,102.43,5308.46,416.03,244.48,37.93,1.785
2026-09-02T19:00:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.68,102.49,5127.23,433.02,261.63,37.46,1.722
2026-09-02T19:05:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.07,100.26,4888.1,422.54,252.42,33.66,1.63
2026-09-02T19:10:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.79,102.2,5286.55,427.95,247.25,34.52,1.872
2026-09-02T19:15:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.57,100.46,5087.93,431.2,231.14,37.55,1.995
2026-09-02T19:20:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.31,100.34,4786.09,425.86,253.64,34.47,1.615
2026-09-02T19:25:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.42,101.27,5108.96,413.9,249.36,32.86,1.648
2026-09-02T19:30:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.54,101.76,4538.78,434.35,259.24,33.43,1.558
2026-09-02T19:35:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.23,102.31,5397.03,413.49,226.7,33.82,1.976
2026-09-02T19:40:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.9,101.28,5196.18,415.36,225.58,32.81,1.933
2026-09-02T19:45:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.37,101.16,5325.82,419.47,246.78,35.87,1.803
2026-09-02T19:50:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.44,100.61,5323.97,430.78,238.68,37.2,2.005
2026-09-02T19:55:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.61,101.34,4658.97,420.47,243.59,32.81,1.615
2026-09-02T20:00:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.76,102.21,4528.95,417.63,228.32,37.02,1.68
2026-09-02T20:05:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.75,101.2,5418.03,429.91,259.07,36.94,1.814
2026-09-02T20:10:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.03,101.62,4623.87,413.73,245.24,35.56,1.527
2026-09-02T20:15:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.39,102.19,5086.88,421.39,258.59,37.37,1.623
2026-09-02T20:20:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.24,101.75,4785.07,422.28,259.16,35.43,1.53
2026-09-02T20:25:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.32,102.16,5147.38,429.26,258.89,34.46,1.719
2026-09-02T20:30:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,21.6,101.97,5267.57,413.21,222.66,35.88,1.967
2026-09-02T20:35:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.51,100.12,4752.39,432.32,259.16,37.8,1.613
2026-09-02T20:40:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.71,101.12,4876.48,421.37,254.84,34.8,1.592
2026-09-02T20:45:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.89,102.08,4897.15,415.46,240.49,35.97,1.679
2026-09-02T20:50:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.72,101.0,5147.34,427.62,256.64,32.65,1.725
2026-09-02T20:55:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,21.82,102.47,5140.59,433.68,261.89,36.27,1.731
2026-09-02T21:00:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.96,100.82,4649.93,431.37,232.95,36.83,1.808
2026-09-02T21:05:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.51,101.54,5160.53,429.34,239.52,35.93,1.92
2026-09-02T21:10:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.49,100.72,4918.57,422.32,264.57,36.25,1.521
2026-09-02T21:15:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.36,100.56,5226.55,418.34,241.19,36.71,1.815
2026-09-02T21:20:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.03,101.71,5007.31,433.29,236.55,37.26,1.931
2026-09-02T21:25:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.41,100.33,4627.94,419.21,230.21,36.58,1.714
2026-09-02T21:30:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.42,101.73,4835.63,415.14,246.79,36.47,1.596
2026-09-02T21:35:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.04,101.99,4831.32,419.25,251.8,37.11,1.586
2026-09-02T21:40:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.85,102.18,5083.57,435.66,271.37,37.34,1.637
2026-09-02T21:45:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.0,102.18,4881.67,420.16,262.43,37.13,1.509
2026-09-02T21:50:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.19,100.58,4909.19,426.67,230.12,34.75,1.891
2026-09-02T21:55:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.08,101.82,5278.94,424.7,240.76,33.06,1.903
2026-09-02T22:00:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.67,100.11,4773.53,431.27,264.43,36.59,1.561
2026-09-02T22:05:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.95,101.93,4588.04,427.75,242.38,34.42,1.667
2026-09-02T22:10:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.33,101.02,4537.73,417.79,247.62,32.08,1.513
2026-09-02T22:15:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.11,102.1,4690.58,429.24,243.52,33.49,1.707
2026-09-02T22:20:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.97,100.93,4628.93,422.21,241.14,33.0,1.643
2026-09-02T22:25:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.62,100.82,4790.83,430.47,245.52,34.03,1.737
2026-09-02T22:30:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.94,102.49,4842.73,434.63,258.2,33.13,1.675
2026-09-02T22:35:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.24,102.3,4903.39,418.48,233.21,32.79,1.781
2026-09-02T22:40:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.17,101.52,4668.98,421.8,238.29,32.22,1.679
2026-09-02T22:45:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.88,100.71,5034.73,414.17,219.73,35.97,1.919
2026-09-02T22:50:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.77,100.15,5189.75,423.0,250.41,35.28,1.756
2026-09-02T22:55:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.87,100.47,5195.19,428.13,256.83,35.97,1.744
2026-09-02T23:00:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.81,100.75,5105.63,416.29,227.68,32.63,1.887
2026-09-02T23:05:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.09,100.38,4614.01,415.55,253.54,33.2,1.465
2026-09-02T23:10:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,22.81,101.36,4701.67,429.88,258.13,32.24,1.583
2026-09-02T23:15:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.98,100.6,5433.12,420.93,265.07,36.03,1.66
2026-09-02T23:20:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,26.03,102.1,5169.02,416.58,258.69,35.07,1.6
2026-09-02T23:25:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.12,100.34,4755.89,418.55,222.3,33.78,1.829
2026-09-02T23:30:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.82,100.34,4674.7,413.95,248.76,36.81,1.514
2026-09-02T23:35:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.06,101.87,4595.0,431.2,269.68,37.11,1.455
2026-09-02T23:40:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.82,100.51,4857.53,423.51,240.47,37.27,1.743
2026-09-02T23:45:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,21.96,102.06,4682.87,422.62,225.58,33.63,1.808
2026-09-02T23:50:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,23.43,102.14,5299.9,428.57,235.85,32.68,2.002
2026-09-02T23:55:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.98,100.24,5442.47,416.83,245.26,35.54,1.83
2026-09-01T20:50:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,24.9,102.39,4642.78,427.58,235.97,32.21,1.744
2026-09-02T09:20:00+00:00,DAC-DEMO-01,OPCUA_SIMULATOR,25.57,101.79,4797.44,427.75,265.86,32.8,1.522
